股票代號,日期,資金流向,MFI(%)
6530,2022-04-18,-20000,43.06
6525,2022-04-18,-1905000,40.75
6523,2022-04-18,-809000,30.32
6518,2022-04-18,49000,54.17
6516,2022-04-18,-357000,33.44
6515,2022-04-18,5653000,56.05
6514,2022-04-18,-3290000,33.08
6510,2022-04-18,-10722000,26.22
6509,2022-04-18,-35356000,25.32
6508,2022-04-18,277764000,62.56
6506,2022-04-18,-473000,34.31
6505,2022-04-18,-57714000,21.37
6527,2022-04-18,-46000,33.49
6648,2022-04-18,-50000,34.01
6649,2022-04-18,-247000,44.51
6650,2022-04-18,-58000,40.39
6793,2022-04-18,-622000,47.93
6792,2022-04-18,-2529000,22.63
6790,2022-04-18,-2654000,10.01
6789,2022-04-18,6787000,60.10
6788,2022-04-18,846000,51.05
6787,2022-04-18,2534000,59.55
6786,2022-04-18,126000,53.91
6781,2022-04-18,26975000,52.87
6780,2022-04-18,0,50.00
6776,2022-04-18,-900000,21.65
6775,2022-04-18,24000,60.08
6794,2022-04-18,70000,75.36
6770,2022-04-18,-117697000,31.94
6764,2022-04-18,3000,50.90
6763,2022-04-18,4019000,62.44
6761,2022-04-18,-1565000,5.94
6757,2022-04-18,637000,53.76
6756,2022-04-18,-15952000,44.25
6755,2022-04-18,1768000,68.74
6754,2022-04-18,767000,87.02
6753,2022-04-18,7646000,69.28
6751,2022-04-18,44000,66.95
6750,2022-04-18,-238000,15.48
6748,2022-04-18,147000,53.83
6768,2022-04-18,-301000,48.92
6744,2022-04-18,-142000,38.58
6796,2022-04-18,-306000,47.30
6799,2022-04-18,-1899000,47.94
6837,2022-04-18,-200000,45.68
6834,2022-04-18,50000,53.98
6833,2022-04-18,629000,72.82
6832,2022-04-18,1262000,72.70
6831,2022-04-18,-44000,46.68
6830,2022-04-18,-162000,43.16
6829,2022-04-18,-530000,44.05
6827,2022-04-18,-664000,27.88
6826,2022-04-18,707000,62.34
6821,2022-04-18,-63000,33.89
6819,2022-04-18,90000,71.57
6797,2022-04-18,-876000,49.26
6818,2022-04-18,-34000,40.56
6816,2022-04-18,-211000,25.10
6815,2022-04-18,46000,57.55
6814,2022-04-18,-197000,28.52
6812,2022-04-18,-394000,43.57
6811,2022-04-18,-385000,33.56
6810,2022-04-18,-2564000,19.93
6808,2022-04-18,465000,60.54
6806,2022-04-18,74510000,62.39
6805,2022-04-18,-10446000,39.24
6804,2022-04-18,802000,69.95
6803,2022-04-18,-1473000,12.56
6817,2022-04-18,81000,66.97
6839,2022-04-18,4000,50.57
6743,2022-04-18,-7894000,12.64
6741,2022-04-18,-3517000,15.20
6695,2022-04-18,-1075000,38.48
6693,2022-04-18,-1516000,25.13
6691,2022-04-18,-6490000,5.18
6689,2022-04-18,-4975000,20.77
6684,2022-04-18,-1925000,37.89
6683,2022-04-18,1189000,66.72
6682,2022-04-18,-1600000,29.52
6679,2022-04-18,7241000,56.46
6677,2022-04-18,108000,85.91
6676,2022-04-18,1205000,53.89
6672,2022-04-18,-3611000,38.87
6696,2022-04-18,-1967000,46.05
6670,2022-04-18,-3595000,39.87
6668,2022-04-18,-977000,30.25
6667,2022-04-18,-4717000,39.75
6666,2022-04-18,-57000,33.75
6665,2022-04-18,-731000,41.60
6664,2022-04-18,-2085000,29.72
6662,2022-04-18,152000,61.95
6661,2022-04-18,-295000,36.65
6657,2022-04-18,-40000,46.29
6655,2022-04-18,805000,51.92
6652,2022-04-18,109000,68.86
6651,2022-04-18,359000,59.88
6669,2022-04-18,-48710000,16.23
6742,2022-04-18,2033000,59.58
6698,2022-04-18,271000,53.58
6703,2022-04-18,217000,53.13
6739,2022-04-18,254000,78.62
6738,2022-04-18,-56000,49.20
6737,2022-04-18,-163000,40.09
6736,2022-04-18,55000,54.63
6735,2022-04-18,2168000,73.46
6734,2022-04-18,-7243000,45.66
6733,2022-04-18,-624000,40.15
6732,2022-04-18,16000,50.05
6731,2022-04-18,258000,91.10
6730,2022-04-18,119000,58.40
6729,2022-04-18,-738000,38.50
6699,2022-04-18,148000,86.00
6728,2022-04-18,-1856000,13.42
6724,2022-04-18,-951000,30.25
6723,2022-04-18,3000,50.09
6721,2022-04-18,983000,85.08
6720,2022-04-18,0,50.16
6719,2022-04-18,-170064000,35.49
6717,2022-04-18,-8000,47.92
6716,2022-04-18,-3000,49.72
6715,2022-04-18,597000,87.60
6712,2022-04-18,-220078000,37.61
6709,2022-04-18,-150000,49.02
6706,2022-04-18,-29562000,28.03
6727,2022-04-18,-1315000,19.33
4183,2022-04-18,18000,50.96
6418,2022-04-18,-939000,5.81
4174,2022-04-18,25426000,61.15
2327,2022-04-18,38664000,54.57
2324,2022-04-18,-88422000,42.88
2323,2022-04-18,-13348000,32.35
2317,2022-04-18,-398467000,32.59
2316,2022-04-18,-930000,32.21
2314,2022-04-18,-2281000,47.96
2313,2022-04-18,87666000,57.88
2312,2022-04-18,-73920000,36.75
2308,2022-04-18,-157338000,32.78
2305,2022-04-18,-1214000,37.75
2303,2022-04-18,-911369000,34.47
2302,2022-04-18,-885000,18.55
2301,2022-04-18,91847000,73.33
2256,2022-04-18,3000,50.24
2255,2022-04-18,-44000,46.83
2252,2022-04-18,57000,57.28
2250,2022-04-18,623000,89.04
2249,2022-04-18,-92000,43.21
2247,2022-04-18,-2474000,20.05
2246,2022-04-18,153000,56.58
2245,2022-04-18,31000,66.70
2243,2022-04-18,3375000,67.23
2239,2022-04-18,1653000,74.65
2328,2022-04-18,-6511000,39.72
2329,2022-04-18,-2064000,45.90
2330,2022-04-18,-1447260000,41.59
2331,2022-04-18,967000,55.16
2367,2022-04-18,-6320000,32.23
2365,2022-04-18,-146000,45.02
2363,2022-04-18,-11008000,33.81
2362,2022-04-18,-1913000,47.50
2360,2022-04-18,2350000,60.37
2359,2022-04-18,-4853000,42.04
2358,2022-04-18,-6523000,32.71
2357,2022-04-18,100708000,61.70
2356,2022-04-18,65020000,79.87
2355,2022-04-18,-580000,48.24
2354,2022-04-18,57891000,80.02
2237,2022-04-18,76000,54.63
2353,2022-04-18,8685000,51.41
2351,2022-04-18,-50353000,33.87
2349,2022-04-18,495000,52.33
2348,2022-04-18,-2199000,33.85
2347,2022-04-18,18587000,55.84
2345,2022-04-18,-61007000,28.84
2344,2022-04-18,-108038000,40.30
2342,2022-04-18,1384000,53.72
2340,2022-04-18,-5583000,47.18
2338,2022-04-18,-136845000,35.46
2337,2022-04-18,20524000,55.40
2332,2022-04-18,-2595000,41.07
2352,2022-04-18,-46845000,37.92
2236,2022-04-18,675000,79.58
2233,2022-04-18,-38886000,28.28
2231,2022-04-18,-13340000,16.60
2059,2022-04-18,11526000,76.56
2049,2022-04-18,-10105000,46.96
2038,2022-04-18,-15024000,30.68
2035,2022-04-18,-31815000,35.52
2034,2022-04-18,-39293000,34.19
2033,2022-04-18,-10583000,27.16
2032,2022-04-18,-16069000,42.26
2031,2022-04-18,-146952000,37.57
2030,2022-04-18,-72066000,40.74
2029,2022-04-18,-76587000,24.74
2028,2022-04-18,-88786000,21.04
2061,2022-04-18,175000,90.89
2027,2022-04-18,-659551000,34.03
2024,2022-04-18,-1979000,38.47
2023,2022-04-18,-150444000,28.15
2022,2022-04-18,-6807000,28.27
2020,2022-04-18,-499000,47.51
2017,2022-04-18,-17362000,32.89
2015,2022-04-18,-3035000,40.53
2014,2022-04-18,-303018000,30.78
2013,2022-04-18,-13342000,37.48
2012,2022-04-18,-1660000,41.67
2010,2022-04-18,-46147000,21.42
2009,2022-04-18,-15368000,46.48
2025,2022-04-18,2286000,97.65
2368,2022-04-18,36820000,53.93
2062,2022-04-18,-558000,29.44
2064,2022-04-18,142000,50.20
2230,2022-04-18,-617000,29.56
2228,2022-04-18,746000,67.82
2227,2022-04-18,-5172000,11.15
2221,2022-04-18,-2516000,9.12
2211,2022-04-18,-19150000,22.57
2208,2022-04-18,595000,51.19
2207,2022-04-18,-32724000,15.69
2206,2022-04-18,-8222000,30.63
2204,2022-04-18,-5922000,41.52
2201,2022-04-18,-11856000,38.31
2114,2022-04-18,-1363000,29.76
2063,2022-04-18,-1492000,38.31
2109,2022-04-18,-243000,26.45
2107,2022-04-18,-961000,42.05
2106,2022-04-18,-4588000,36.14
2105,2022-04-18,-21077000,34.49
2104,2022-04-18,-20396000,32.03
2103,2022-04-18,-4774000,48.02
2102,2022-04-18,-2953000,41.54
2101,2022-04-18,1400000,52.00
2072,2022-04-18,4215000,63.32
2069,2022-04-18,-61770000,21.25
2066,2022-04-18,0,50.21
2065,2022-04-18,-1558000,11.65
2108,2022-04-18,-36733000,36.52
2369,2022-04-18,-2440000,44.48
2371,2022-04-18,-58041000,35.14
2374,2022-04-18,2556000,55.44
2491,2022-04-18,-499000,38.93
2489,2022-04-18,-2073000,43.62
2488,2022-04-18,-25000,46.25
2486,2022-04-18,-11808000,31.93
2485,2022-04-18,-1513000,34.97
2484,2022-04-18,-11445000,30.40
2483,2022-04-18,-296000,25.94
2482,2022-04-18,-1081000,28.13
2481,2022-04-18,-315537000,39.51
2480,2022-04-18,-1443000,37.51
2478,2022-04-18,-3723000,19.29
2492,2022-04-18,-53747000,25.39
2477,2022-04-18,-1529000,28.94
2474,2022-04-18,5414000,51.67
2472,2022-04-18,-2485000,25.74
2471,2022-04-18,-83000,47.46
2468,2022-04-18,-93000,18.25
2467,2022-04-18,-3338000,13.01
2466,2022-04-18,202000,80.17
2465,2022-04-18,17385000,63.27
2464,2022-04-18,-3465000,25.34
2462,2022-04-18,957000,54.88
2461,2022-04-18,-1798000,38.29
2460,2022-04-18,-1095000,15.99
2476,2022-04-18,10644000,64.15
2459,2022-04-18,-3089000,19.10
2493,2022-04-18,-372000,44.97
2497,2022-04-18,-111985000,35.57
2545,2022-04-18,-33327000,39.78
2543,2022-04-18,-2807000,27.03
2542,2022-04-18,-38934000,40.86
2540,2022-04-18,-2475000,22.22
2539,2022-04-18,-3101000,19.67
2538,2022-04-18,-4259000,20.09
2537,2022-04-18,21879000,57.38
2536,2022-04-18,318000,54.78
2535,2022-04-18,-3116000,40.33
2534,2022-04-18,5191000,77.76
2530,2022-04-18,152000,52.14
2495,2022-04-18,388000,53.98
2528,2022-04-18,259000,93.34
2524,2022-04-18,-241000,29.55
2520,2022-04-18,-2451000,39.72
2516,2022-04-18,211000,62.16
2515,2022-04-18,-45268000,31.48
2514,2022-04-18,974000,65.73
2511,2022-04-18,-2444000,36.82
2509,2022-04-18,-929000,24.82
2505,2022-04-18,-287000,43.92
2504,2022-04-18,-11239000,45.09
2501,2022-04-18,-1271000,35.38
2498,2022-04-18,-105864000,33.38
2527,2022-04-18,-781000,41.58
2008,2022-04-18,-364000,24.38
2458,2022-04-18,-19795000,40.41
2455,2022-04-18,-690000,49.73
2412,2022-04-18,100436000,57.62
2409,2022-04-18,-498185000,27.15
2408,2022-04-18,-41665000,42.09
2406,2022-04-18,-781000,49.62
2405,2022-04-18,20557000,54.19
2404,2022-04-18,-11710000,38.97
2402,2022-04-18,-1813000,38.65
2401,2022-04-18,-46752000,23.40
2399,2022-04-18,-4665000,36.28
2397,2022-04-18,-119000,33.66
2395,2022-04-18,7781000,56.14
2413,2022-04-18,-58000,48.91
2393,2022-04-18,-1183000,47.17
2390,2022-04-18,2497000,50.56
2388,2022-04-18,-12248000,35.41
2387,2022-04-18,-1913000,30.97
2385,2022-04-18,-12404000,34.23
2383,2022-04-18,370000,50.11
2382,2022-04-18,2086000,50.17
2380,2022-04-18,-1595000,26.94
2379,2022-04-18,113419000,66.72
2377,2022-04-18,-14143000,47.59
2376,2022-04-18,-246955000,29.01
2375,2022-04-18,-1527000,48.06
2392,2022-04-18,-4252000,31.57
2457,2022-04-18,-31660000,43.75
2414,2022-04-18,-2173000,18.42
2417,2022-04-18,8204000,63.89
2454,2022-04-18,478972000,58.67
2453,2022-04-18,655000,60.03
2451,2022-04-18,-4694000,35.70
2450,2022-04-18,-1225000,23.68
2449,2022-04-18,-11133000,43.09
2444,2022-04-18,-878000,22.43
2442,2022-04-18,-1345000,46.60
2441,2022-04-18,-11606000,37.77
2440,2022-04-18,-495000,47.34
2439,2022-04-18,728000,53.68
2438,2022-04-18,69000,77.77
2415,2022-04-18,5000,50.09
2436,2022-04-18,-6552000,43.65
2433,2022-04-18,52000,55.62
2431,2022-04-18,-254000,41.63
2430,2022-04-18,938000,58.16
2428,2022-04-18,-2639000,20.71
2427,2022-04-18,-338000,45.48
2426,2022-04-18,-2189000,43.55
2425,2022-04-18,4897000,72.45
2423,2022-04-18,204000,53.53
2421,2022-04-18,1888000,54.88
2420,2022-04-18,-168000,48.10
2419,2022-04-18,-822000,38.72
2434,2022-04-18,0,50.00
2007,2022-04-18,-8300000,37.41
2006,2022-04-18,-9927000,46.37
2002,2022-04-18,-645671000,33.36
1446,2022-04-18,241000,54.13
1445,2022-04-18,-181000,16.82
1444,2022-04-18,253000,50.60
1443,2022-04-18,-31000,25.54
1442,2022-04-18,-2967000,30.30
1441,2022-04-18,17000,55.08
1440,2022-04-18,-20260000,36.24
1439,2022-04-18,-236000,8.34
1438,2022-04-18,-30000,46.75
1437,2022-04-18,505000,51.97
1436,2022-04-18,-392000,20.19
1447,2022-04-18,-7014000,22.15
1435,2022-04-18,-693000,33.86
1432,2022-04-18,-3285000,35.36
1423,2022-04-18,-534000,20.02
1419,2022-04-18,633000,70.34
1418,2022-04-18,49000,71.99
1417,2022-04-18,-10000,49.57
1416,2022-04-18,-413000,30.19
1414,2022-04-18,701000,58.93
1413,2022-04-18,-280000,27.15
1410,2022-04-18,1700000,96.02
1409,2022-04-18,-32711000,26.03
1402,2022-04-18,-7515000,48.10
1434,2022-04-18,-35602000,24.12
1343,2022-04-18,41000,66.79
1449,2022-04-18,124000,73.72
1452,2022-04-18,-281000,47.10
1514,2022-04-18,-25786000,23.91
1513,2022-04-18,58472000,52.28
1512,2022-04-18,31000,54.48
1506,2022-04-18,-25769000,22.67
1504,2022-04-18,-51216000,39.78
1503,2022-04-18,1190000,74.48
1477,2022-04-18,32899000,53.32
1476,2022-04-18,9000000,55.15
1475,2022-04-18,-2685000,21.93
1474,2022-04-18,-1377000,28.26
1473,2022-04-18,245000,56.63
1451,2022-04-18,-1142000,18.02
1471,2022-04-18,-588000,25.62
1467,2022-04-18,8653000,79.19
1466,2022-04-18,-354000,37.01
1464,2022-04-18,-109000,47.81
1463,2022-04-18,-361000,6.71
1460,2022-04-18,-1821000,35.43
1459,2022-04-18,279000,59.50
1457,2022-04-18,-2542000,17.45
1456,2022-04-18,368000,72.68
1455,2022-04-18,-19086000,15.37
1454,2022-04-18,-649000,5.82
1453,2022-04-18,6812000,58.54
1468,2022-04-18,-190000,33.55
1515,2022-04-18,-3626000,33.82
1342,2022-04-18,-514000,38.27
1339,2022-04-18,-417000,25.13
1236,2022-04-18,-1548000,29.94
1235,2022-04-18,454000,91.72
1234,2022-04-18,-5311000,23.87
1232,2022-04-18,-1534000,43.35
1231,2022-04-18,-1484000,47.11
1229,2022-04-18,-17469000,42.86
1227,2022-04-18,-26557000,29.66
1225,2022-04-18,-5327000,31.07
1220,2022-04-18,20301000,52.02
1219,2022-04-18,-42316000,48.06
1218,2022-04-18,-33123000,47.06
1240,2022-04-18,24942000,77.16
1217,2022-04-18,17245000,50.85
1215,2022-04-18,-8420000,44.04
1213,2022-04-18,-15000,37.56
1210,2022-04-18,-36511000,43.99
1203,2022-04-18,299000,73.54
1201,2022-04-18,-5588000,46.77
1110,2022-04-18,4262000,64.73
4175,2022-04-18,-365000,47.53
1108,2022-04-18,-742000,17.59
1104,2022-04-18,-6287000,30.38
1103,2022-04-18,-4777000,24.95
1102,2022-04-18,-76324000,31.55
1216,2022-04-18,-40013000,43.10
1340,2022-04-18,0,49.98
1256,2022-04-18,2000,50.05
1260,2022-04-18,-115000,22.67
1338,2022-04-18,-575000,34.31
1337,2022-04-18,-373000,35.58
1336,2022-04-18,253000,72.53
1326,2022-04-18,-24107000,39.73
1325,2022-04-18,-5101000,39.60
1324,2022-04-18,11000,53.53
1323,2022-04-18,-207000,38.65
1321,2022-04-18,2418000,75.60
1319,2022-04-18,7200000,61.11
1316,2022-04-18,-9089000,43.84
1314,2022-04-18,-197610000,28.17
1258,2022-04-18,1348000,53.30
1313,2022-04-18,-8644000,38.09
1310,2022-04-18,692000,52.66
1309,2022-04-18,479000,51.43
1308,2022-04-18,-3627000,46.59
1307,2022-04-18,-198000,40.14
1305,2022-04-18,-2414000,47.02
1304,2022-04-18,-19966000,32.31
1303,2022-04-18,-59874000,45.92
1301,2022-04-18,110744000,62.75
1293,2022-04-18,-45000,44.52
1271,2022-04-18,327000,62.08
1268,2022-04-18,-219000,33.61
1312,2022-04-18,-34472000,30.40
2546,2022-04-18,-441000,45.48
1516,2022-04-18,710000,50.98
1519,2022-04-18,-4630000,41.57
1762,2022-04-18,130569000,56.55
1760,2022-04-18,692023000,80.06
1752,2022-04-18,7283000,61.57
1742,2022-04-18,-226000,35.90
1737,2022-04-18,-340000,49.09
1736,2022-04-18,1020000,64.70
1735,2022-04-18,-89000,14.32
1734,2022-04-18,77039000,64.75
1733,2022-04-18,9694000,60.24
1732,2022-04-18,-73397000,41.53
1731,2022-04-18,-1269000,47.02
1773,2022-04-18,25558000,65.93
1730,2022-04-18,-245000,39.96
1725,2022-04-18,355000,79.15
1723,2022-04-18,-13583000,33.84
1722,2022-04-18,23167000,51.05
1721,2022-04-18,36450000,58.62
1720,2022-04-18,34141000,62.65
1718,2022-04-18,-8774000,36.57
1717,2022-04-18,-31175000,46.53
1714,2022-04-18,-7341000,30.87
1713,2022-04-18,-239000,38.14
1712,2022-04-18,93415000,56.64
1711,2022-04-18,-9888000,41.08
1727,2022-04-18,-21602000,42.52
1710,2022-04-18,-16897000,27.20
1776,2022-04-18,-107000,40.81
1780,2022-04-18,-71000,14.33
1909,2022-04-18,-4657000,40.34
1907,2022-04-18,-6427000,36.03
1906,2022-04-18,-274000,40.10
1905,2022-04-18,-13158000,24.81
1904,2022-04-18,-1050000,46.73
1903,2022-04-18,-173000,45.73
1817,2022-04-18,-35000,43.01
1815,2022-04-18,-1311000,44.23
1813,2022-04-18,-210000,7.71
1810,2022-04-18,-4757000,27.33
1809,2022-04-18,-2994000,11.94
1777,2022-04-18,1505000,57.67
1808,2022-04-18,-2826000,27.11
1805,2022-04-18,-306000,12.86
1802,2022-04-18,-78978000,18.32
1799,2022-04-18,7495000,62.88
1795,2022-04-18,350848000,63.17
1789,2022-04-18,37603000,63.46
1788,2022-04-18,-445000,41.22
1786,2022-04-18,805000,85.18
1785,2022-04-18,-22723000,31.93
1784,2022-04-18,2641000,59.33
1783,2022-04-18,6310000,79.86
1781,2022-04-18,-2297000,35.33
1806,2022-04-18,-2395000,30.54
1517,2022-04-18,-2028000,28.61
1709,2022-04-18,-20615000,48.75
1707,2022-04-18,2347000,63.88
1570,2022-04-18,-772000,41.97
1569,2022-04-18,-519000,48.46
1568,2022-04-18,-160000,37.54
1565,2022-04-18,850000,51.85
1563,2022-04-18,821000,57.40
1560,2022-04-18,82318000,58.19
1558,2022-04-18,1962000,68.49
1541,2022-04-18,-44000,46.93
1540,2022-04-18,1045000,73.38
1539,2022-04-18,-132000,36.00
1538,2022-04-18,63000,89.93
1580,2022-04-18,3000,50.09
1537,2022-04-18,-2064000,17.47
1535,2022-04-18,-43000,48.54
1533,2022-04-18,-45959000,34.58
1532,2022-04-18,-3584000,30.37
1531,2022-04-18,60000,55.32
1529,2022-04-18,-4081000,44.83
1528,2022-04-18,-1474000,11.83
1527,2022-04-18,-3368000,21.85
1526,2022-04-18,-2605000,8.87
1524,2022-04-18,102000,52.76
1522,2022-04-18,1166000,57.47
1521,2022-04-18,2000,50.09
1536,2022-04-18,-8182000,36.51
1708,2022-04-18,1550165000,59.23
1582,2022-04-18,-1123000,39.25
1585,2022-04-18,2155000,72.89
1702,2022-04-18,-13060000,15.52
1701,2022-04-18,117060000,68.24
1626,2022-04-18,-20000,42.88
1618,2022-04-18,-3027000,43.76
1617,2022-04-18,57000,52.19
1616,2022-04-18,1025000,50.52
1615,2022-04-18,-1075000,25.43
1614,2022-04-18,-226000,39.96
1612,2022-04-18,-68825000,30.90
1611,2022-04-18,-20231000,26.46
1609,2022-04-18,-116736000,39.85
1584,2022-04-18,-7956000,27.44
1608,2022-04-18,-61128000,29.59
1604,2022-04-18,-3821000,27.17
1603,2022-04-18,2058000,73.53
1599,2022-04-18,1876000,51.87
1598,2022-04-18,-4854000,14.66
1597,2022-04-18,-3110000,21.85
1595,2022-04-18,53000,53.26
1591,2022-04-18,-1257000,36.85
1590,2022-04-18,20989000,70.76
1589,2022-04-18,-7411000,28.57
1587,2022-04-18,73000,53.41
1586,2022-04-18,-1215000,29.39
1605,2022-04-18,-211255000,47.64
2547,2022-04-18,-948000,45.10
1109,2022-04-18,-1201000,15.46
2596,2022-04-18,-326000,36.38
3518,2022-04-18,-141000,38.74
3515,2022-04-18,-12492000,42.84
3512,2022-04-18,138000,61.21
3511,2022-04-18,3766000,53.33
3508,2022-04-18,-610000,48.87
3504,2022-04-18,-1414000,44.71
3501,2022-04-18,-401000,39.02
3499,2022-04-18,-2676000,26.08
3498,2022-04-18,58000,53.91
3494,2022-04-18,16000,54.41
3492,2022-04-18,72000,62.74
3491,2022-04-18,131360000,61.22
3490,2022-04-18,-1385000,37.20
3489,2022-04-18,21000,58.37
3484,2022-04-18,-1001000,43.07
3483,2022-04-18,-15439000,27.51
3481,2022-04-18,-144143000,36.58
3479,2022-04-18,-13338000,26.77
3466,2022-04-18,-954000,13.17
3465,2022-04-18,-1199000,29.40
3455,2022-04-18,-5272000,39.19
3454,2022-04-18,-1259000,40.31
3450,2022-04-18,2107000,59.00
3520,2022-04-18,-323000,30.51
3521,2022-04-18,345000,87.92
3522,2022-04-18,-600000,19.63
3526,2022-04-18,-14400000,37.91
3567,2022-04-18,-605000,31.06
3563,2022-04-18,-12871000,7.72
3558,2022-04-18,28775000,51.34
3557,2022-04-18,-927000,6.71
3556,2022-04-18,-5009000,30.16
3552,2022-04-18,-61889000,47.01
3551,2022-04-18,-840000,37.88
3550,2022-04-18,-178000,35.89
3548,2022-04-18,-5298000,30.72
3546,2022-04-18,327000,53.91
3545,2022-04-18,-97999000,35.73
3447,2022-04-18,-366000,7.71
3543,2022-04-18,-179000,10.12
3540,2022-04-18,-1955000,30.20
3537,2022-04-18,-2799000,18.58
3536,2022-04-18,-122000,29.62
3535,2022-04-18,-2073000,41.09
3533,2022-04-18,110911000,70.65
3532,2022-04-18,-305134000,31.11
3531,2022-04-18,161000,81.95
3530,2022-04-18,-24144000,30.19
3529,2022-04-18,-183360000,35.82
3528,2022-04-18,-1508000,17.51
3527,2022-04-18,-5124000,28.25
3541,2022-04-18,3449000,64.86
3444,2022-04-18,4163000,56.33
3443,2022-04-18,-125831000,35.67
3441,2022-04-18,859000,71.77
3338,2022-04-18,-2814000,41.04
3332,2022-04-18,-500000,30.99
3325,2022-04-18,-572000,16.16
3324,2022-04-18,-53932000,38.21
3323,2022-04-18,-2911000,11.36
3322,2022-04-18,-3262000,40.71
3321,2022-04-18,-623000,22.39
3317,2022-04-18,-784000,46.37
3313,2022-04-18,4331000,63.93
3312,2022-04-18,-10508000,20.60
3311,2022-04-18,-65000,25.14
3339,2022-04-18,-596000,27.63
3310,2022-04-18,-1405000,5.07
3306,2022-04-18,932000,71.07
3305,2022-04-18,10781000,53.30
3303,2022-04-18,506000,65.58
3297,2022-04-18,187000,68.14
3296,2022-04-18,787000,91.98
3294,2022-04-18,1670000,54.26
3293,2022-04-18,4498000,55.41
3290,2022-04-18,-13000,49.76
3289,2022-04-18,-3698000,12.63
3288,2022-04-18,-47000,16.83
3287,2022-04-18,-332000,29.70
3308,2022-04-18,-255000,29.98
3570,2022-04-18,-85000,43.04
3346,2022-04-18,-3148000,29.84
3354,2022-04-18,-229000,42.63
3438,2022-04-18,-1344000,36.61
3437,2022-04-18,894000,57.13
3434,2022-04-18,5105000,62.87
3432,2022-04-18,-322000,14.74
3430,2022-04-18,-1736000,18.42
3419,2022-04-18,-1030000,44.33
3416,2022-04-18,1000,50.04
3413,2022-04-18,17833000,68.68
3406,2022-04-18,-145745000,20.89
3402,2022-04-18,-3165000,26.19
3390,2022-04-18,-1138000,20.88
3349,2022-04-18,-303000,30.22
3388,2022-04-18,-1405000,28.99
3380,2022-04-18,-3595000,34.80
3379,2022-04-18,-426000,31.98
3376,2022-04-18,170000,50.61
3374,2022-04-18,279529000,67.78
3373,2022-04-18,-4400000,39.53
3372,2022-04-18,-77000,48.31
3363,2022-04-18,-798000,39.71
3362,2022-04-18,-985000,42.53
3360,2022-04-18,-4430000,16.30
3357,2022-04-18,-1454000,32.54
3356,2022-04-18,-925000,23.90
3383,2022-04-18,-1217000,30.63
3576,2022-04-18,206483000,66.58
3577,2022-04-18,-656000,10.08
3580,2022-04-18,4035000,69.05
4127,2022-04-18,12418000,72.37
4126,2022-04-18,3298000,73.26
4123,2022-04-18,31483000,52.68
4121,2022-04-18,83386000,93.24
4120,2022-04-18,1042000,67.96
4119,2022-04-18,4215000,62.84
4117,2022-04-18,-6742000,46.50
4116,2022-04-18,766000,78.17
4114,2022-04-18,2926000,51.04
4113,2022-04-18,-1199000,7.85
4111,2022-04-18,1362000,54.08
4128,2022-04-18,-5435000,47.18
4109,2022-04-18,-36000,49.69
4107,2022-04-18,2732000,64.79
4105,2022-04-18,52137000,55.20
4104,2022-04-18,-2580000,44.56
4102,2022-04-18,15738000,62.26
3714,2022-04-18,-49219000,43.23
3713,2022-04-18,-344000,32.21
3712,2022-04-18,-108000,49.86
3711,2022-04-18,116037000,66.21
3710,2022-04-18,604000,51.31
3709,2022-04-18,-136000,16.66
3708,2022-04-18,334663000,56.22
4108,2022-04-18,-246000,49.24
3707,2022-04-18,-107670000,42.88
4129,2022-04-18,438000,77.81
4132,2022-04-18,31110000,58.25
2548,2022-04-18,1481000,52.62
4173,2022-04-18,26785000,66.21
4172,2022-04-18,1962000,56.49
4168,2022-04-18,-7378000,36.29
4167,2022-04-18,-12763000,37.19
4166,2022-04-18,86000,67.10
4164,2022-04-18,-3565000,43.03
4163,2022-04-18,165000,66.76
